student_id,course_id,term,section,attendance_rate,recent_attendance_rate,submission_completion_rate,late_submission_rate,assignment_average,assessment_average,missing_assignments,engagement_trend,total_sessions,present_sessions,excused_sessions,absent_sessions,total_assignments,submitted_assignments,late_assignments,calculated_at
STU-2757,CS-204,Spring 2026,Section B,100.0,100.0,100.0,25.0,82.6,83.6,0,stable,20,20,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2758,DATA-101,Fall 2026,Section C,100.0,100.0,100.0,0.0,95.6,94.2,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2758,MATH-150,Spring 2026,Section B,100.0,100.0,100.0,0.0,93.0,88.2,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2759,DATA-101,Spring 2026,Section A,84.2,84.2,100.0,25.0,73.4,70.5,0,stable,20,14,1,1,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2759,CS-204,Fall 2026,Section A,97.4,87.5,100.0,0.0,69.0,73.0,0,stable,20,18,1,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2759,STAT-301,Spring 2026,Section A,87.5,87.5,100.0,0.0,68.9,71.8,0,stable,20,17,0,2,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2760,MATH-150,Fall 2026,Section B,97.5,100.0,100.0,0.0,89.4,72.7,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2760,CS-204,Spring 2026,Section C,95.0,95.0,100.0,0.0,79.4,87.4,0,stable,20,18,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2760,STAT-301,Spring 2026,Section C,100.0,100.0,100.0,0.0,90.0,88.9,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2761,STAT-301,Spring 2026,Section C,67.5,67.5,50.0,50.0,15.9,50.9,2,declining,20,13,0,6,4,2,1,2026-09-01T04:26:00.647836+00:00
STU-2761,CS-204,Fall 2026,Section C,77.5,100.0,25.0,0.0,20.0,43.1,3,declining,20,15,0,4,4,1,0,2026-09-01T04:26:00.647836+00:00
STU-2762,CS-204,Spring 2026,Section C,100.0,100.0,100.0,0.0,93.8,95.8,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2762,DATA-101,Fall 2026,Section A,100.0,100.0,100.0,0.0,94.1,96.4,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2763,CS-204,Fall 2026,Section A,52.5,0.0,75.0,100.0,36.0,32.2,1,declining,20,10,0,9,4,3,3,2026-09-01T04:26:00.647836+00:00
STU-2763,STAT-301,Fall 2026,Section A,82.5,70.0,75.0,66.7,41.9,54.8,1,declining,20,16,0,3,4,3,2,2026-09-01T04:26:00.647836+00:00
STU-2763,MATH-150,Fall 2026,Section A,68.4,50.0,50.0,0.0,21.5,53.0,2,declining,20,12,1,5,4,2,0,2026-09-01T04:26:00.647836+00:00
STU-2764,DATA-101,Spring 2026,Section A,97.2,97.2,100.0,25.0,65.8,66.8,0,stable,20,17,2,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2764,MATH-150,Spring 2026,Section C,94.7,94.7,50.0,0.0,35.5,65.4,2,declining,20,18,1,1,4,2,0,2026-09-01T04:26:00.647836+00:00
STU-2765,DATA-101,Spring 2026,Section C,90.0,90.0,100.0,0.0,71.8,72.2,0,stable,20,18,0,2,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2765,CS-204,Fall 2026,Section A,85.0,40.0,100.0,50.0,78.0,73.4,0,declining,20,17,0,3,4,4,2,2026-09-01T04:26:00.647836+00:00
STU-2766,MATH-150,Spring 2026,Section C,86.8,86.8,100.0,25.0,76.1,78.6,0,stable,20,16,1,2,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2766,DATA-101,Spring 2026,Section C,90.0,90.0,75.0,0.0,60.9,77.4,1,stable,20,17,0,1,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-2767,DATA-101,Fall 2026,Section A,97.5,90.0,100.0,0.0,85.1,84.4,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2767,STAT-301,Fall 2026,Section A,97.5,100.0,100.0,0.0,88.2,84.7,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2767,MATH-150,Fall 2026,Section B,97.5,100.0,100.0,0.0,89.6,89.4,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2768,MATH-150,Fall 2026,Section C,92.5,80.0,75.0,0.0,70.1,94.8,1,declining,20,17,0,0,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-2768,DATA-101,Fall 2026,Section A,92.5,90.0,100.0,0.0,83.9,88.2,0,stable,20,17,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2769,STAT-301,Fall 2026,Section C,97.5,90.0,100.0,0.0,81.8,81.1,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2769,DATA-101,Spring 2026,Section A,95.0,95.0,100.0,25.0,86.2,82.9,0,stable,20,18,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2770,MATH-150,Fall 2026,Section B,94.4,80.0,100.0,75.0,66.2,65.5,0,declining,20,17,2,1,4,4,3,2026-09-01T04:26:00.647836+00:00
STU-2770,DATA-101,Fall 2026,Section B,90.0,60.0,100.0,25.0,68.1,59.5,0,declining,20,18,0,2,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2770,STAT-301,Fall 2026,Section B,90.0,70.0,50.0,0.0,30.9,64.4,2,declining,20,17,0,1,4,2,0,2026-09-01T04:26:00.647836+00:00
STU-2771,CS-204,Fall 2026,Section B,97.5,100.0,100.0,0.0,82.6,91.0,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2771,STAT-301,Fall 2026,Section B,97.5,100.0,100.0,0.0,86.1,83.2,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2772,CS-204,Fall 2026,Section B,65.8,70.0,75.0,0.0,45.7,50.4,1,stable,20,12,1,6,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-2772,STAT-301,Spring 2026,Section C,70.0,70.0,75.0,0.0,40.6,64.7,1,stable,20,14,0,6,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-2772,DATA-101,Spring 2026,Section A,80.0,80.0,100.0,0.0,54.2,69.4,0,stable,20,16,0,4,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2773,MATH-150,Fall 2026,Section A,75.0,100.0,100.0,0.0,53.8,67.5,0,improving,20,14,0,4,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2773,DATA-101,Fall 2026,Section C,63.2,80.0,100.0,0.0,59.5,58.6,0,improving,20,12,1,7,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2774,MATH-150,Fall 2026,Section B,100.0,100.0,100.0,0.0,73.8,85.2,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2774,STAT-301,Spring 2026,Section C,100.0,100.0,100.0,0.0,82.2,76.4,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2774,DATA-101,Fall 2026,Section C,100.0,100.0,100.0,25.0,82.2,85.8,0,stable,20,20,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2775,DATA-101,Spring 2026,Section A,100.0,100.0,50.0,0.0,32.1,71.0,2,declining,20,17,3,0,4,2,0,2026-09-01T04:26:00.647836+00:00
STU-2775,STAT-301,Spring 2026,Section B,95.0,95.0,25.0,0.0,18.6,70.4,3,declining,20,18,0,0,4,1,0,2026-09-01T04:26:00.647836+00:00
STU-2776,CS-204,Spring 2026,Section A,70.0,70.0,75.0,0.0,35.3,51.6,1,stable,20,13,0,5,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-2776,MATH-150,Fall 2026,Section A,63.2,50.0,75.0,33.3,40.6,47.0,1,declining,20,11,1,6,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-2777,CS-204,Fall 2026,Section A,100.0,100.0,75.0,0.0,64.9,82.4,1,stable,20,20,0,0,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-2777,STAT-301,Fall 2026,Section C,100.0,100.0,100.0,0.0,82.2,87.4,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2778,CS-204,Spring 2026,Section A,92.5,92.5,100.0,0.0,86.6,89.6,0,stable,20,17,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2778,DATA-101,Spring 2026,Section C,97.5,97.5,100.0,0.0,79.2,87.2,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2778,STAT-301,Fall 2026,Section C,100.0,100.0,100.0,0.0,83.3,88.6,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2779,STAT-301,Fall 2026,Section B,97.5,100.0,100.0,0.0,85.4,79.9,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2779,MATH-150,Spring 2026,Section B,97.5,97.5,100.0,0.0,85.1,83.0,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2780,DATA-101,Fall 2026,Section B,100.0,100.0,100.0,0.0,93.5,96.4,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2780,STAT-301,Spring 2026,Section C,100.0,100.0,100.0,0.0,94.1,91.9,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2781,DATA-101,Fall 2026,Section C,75.0,100.0,100.0,0.0,55.2,68.0,0,improving,20,14,0,4,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2781,STAT-301,Spring 2026,Section A,75.0,75.0,100.0,25.0,53.0,51.7,0,stable,20,14,0,4,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2782,CS-204,Spring 2026,Section B,60.0,60.0,25.0,100.0,15.8,50.1,3,declining,20,12,0,8,4,1,1,2026-09-01T04:26:00.647836+00:00
STU-2782,MATH-150,Fall 2026,Section B,65.8,40.0,75.0,33.3,37.0,40.6,1,declining,20,12,1,6,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-2783,DATA-101,Fall 2026,Section C,100.0,100.0,75.0,33.3,61.5,74.1,1,stable,20,19,1,0,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-2783,CS-204,Spring 2026,Section B,97.5,97.5,50.0,0.0,31.2,63.1,2,declining,20,19,0,0,4,2,0,2026-09-01T04:26:00.647836+00:00
STU-2783,STAT-301,Spring 2026,Section A,86.8,86.8,75.0,33.3,52.2,74.1,1,stable,20,16,1,2,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-2784,DATA-101,Spring 2026,Section B,70.0,70.0,75.0,0.0,49.6,75.9,1,stable,20,14,0,6,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-2784,STAT-301,Spring 2026,Section C,55.0,55.0,100.0,0.0,57.9,53.5,0,stable,20,9,0,7,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2784,MATH-150,Spring 2026,Section C,67.5,67.5,100.0,0.0,65.6,69.0,0,stable,20,13,0,6,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2785,CS-204,Spring 2026,Section C,82.5,82.5,50.0,0.0,25.2,38.1,2,declining,20,16,0,3,4,2,0,2026-09-01T04:26:00.647836+00:00
STU-2785,STAT-301,Fall 2026,Section A,67.5,40.0,100.0,25.0,33.1,54.3,0,declining,20,13,0,6,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2786,MATH-150,Spring 2026,Section C,60.0,60.0,25.0,100.0,8.1,54.7,3,declining,20,12,0,8,4,1,1,2026-09-01T04:26:00.647836+00:00
STU-2786,DATA-101,Fall 2026,Section B,72.5,60.0,50.0,50.0,27.2,31.6,2,declining,20,14,0,5,4,2,1,2026-09-01T04:26:00.647836+00:00
STU-2787,CS-204,Spring 2026,Section C,95.0,95.0,100.0,0.0,70.0,52.0,0,stable,20,19,0,1,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2787,STAT-301,Spring 2026,Section C,97.5,97.5,75.0,100.0,47.2,68.4,1,stable,20,19,0,0,4,3,3,2026-09-01T04:26:00.647836+00:00
STU-2788,DATA-101,Fall 2026,Section C,97.5,90.0,100.0,0.0,86.9,93.7,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2788,CS-204,Fall 2026,Section B,100.0,100.0,100.0,0.0,88.2,84.2,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2788,STAT-301,Spring 2026,Section C,95.0,95.0,100.0,0.0,91.4,89.2,0,stable,20,18,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2789,CS-204,Spring 2026,Section B,95.0,95.0,100.0,0.0,82.0,86.4,0,stable,20,18,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2789,STAT-301,Spring 2026,Section A,87.5,87.5,75.0,0.0,65.8,82.8,1,stable,20,15,0,0,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-2790,MATH-150,Fall 2026,Section C,100.0,100.0,100.0,0.0,85.4,89.7,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2790,CS-204,Fall 2026,Section C,100.0,100.0,100.0,25.0,90.7,85.6,0,stable,20,20,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2791,MATH-150,Spring 2026,Section C,100.0,100.0,100.0,0.0,94.2,96.8,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2791,CS-204,Spring 2026,Section C,100.0,100.0,100.0,0.0,92.8,92.7,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2791,STAT-301,Spring 2026,Section B,100.0,100.0,100.0,0.0,95.8,94.7,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2792,DATA-101,Fall 2026,Section C,100.0,100.0,100.0,0.0,85.0,89.6,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2792,STAT-301,Spring 2026,Section A,100.0,100.0,75.0,0.0,56.5,95.2,1,stable,20,20,0,0,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-2793,MATH-150,Spring 2026,Section B,94.7,94.7,100.0,0.0,76.9,78.8,0,stable,20,18,1,1,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2793,DATA-101,Spring 2026,Section A,86.8,86.8,100.0,25.0,73.6,72.9,0,stable,20,16,1,2,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2794,DATA-101,Spring 2026,Section C,95.0,95.0,75.0,0.0,45.8,66.4,1,stable,20,19,0,1,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-2794,CS-204,Fall 2026,Section B,97.5,100.0,75.0,0.0,49.3,67.2,1,stable,20,19,0,0,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-2795,STAT-301,Fall 2026,Section C,87.5,50.0,100.0,50.0,70.8,59.2,0,declining,20,17,0,2,4,4,2,2026-09-01T04:26:00.647836+00:00
STU-2795,DATA-101,Spring 2026,Section A,95.0,95.0,100.0,25.0,62.8,58.4,0,stable,20,18,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2796,CS-204,Fall 2026,Section A,66.7,100.0,50.0,0.0,33.5,66.8,2,declining,20,12,2,6,4,2,0,2026-09-01T04:26:00.647836+00:00
STU-2796,DATA-101,Spring 2026,Section A,70.0,70.0,75.0,0.0,49.2,60.4,1,stable,20,14,0,6,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-2797,DATA-101,Spring 2026,Section B,95.0,95.0,50.0,100.0,31.1,60.8,2,declining,20,18,0,0,4,2,2,2026-09-01T04:26:00.647836+00:00
STU-2797,CS-204,Fall 2026,Section A,92.5,100.0,50.0,50.0,35.2,62.2,2,declining,20,18,0,1,4,2,1,2026-09-01T04:26:00.647836+00:00
STU-2798,CS-204,Spring 2026,Section C,70.0,70.0,75.0,33.3,28.6,42.6,1,stable,20,14,0,6,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-2798,MATH-150,Fall 2026,Section A,70.0,60.0,75.0,66.7,35.0,36.6,1,stable,20,13,0,5,4,3,2,2026-09-01T04:26:00.647836+00:00
STU-2798,STAT-301,Fall 2026,Section C,81.6,50.0,50.0,50.0,25.7,52.7,2,declining,20,15,1,3,4,2,1,2026-09-01T04:26:00.647836+00:00
STU-2799,CS-204,Spring 2026,Section B,87.5,87.5,75.0,33.3,57.4,67.2,1,stable,20,17,0,2,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-2799,STAT-301,Spring 2026,Section C,97.5,97.5,100.0,0.0,66.0,62.0,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2799,DATA-101,Fall 2026,Section C,85.0,70.0,50.0,0.0,37.1,67.5,2,declining,20,16,0,2,4,2,0,2026-09-01T04:26:00.647836+00:00
STU-2800,MATH-150,Spring 2026,Section B,97.5,97.5,100.0,0.0,82.4,86.8,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2800,CS-204,Fall 2026,Section A,97.5,100.0,100.0,0.0,87.4,87.9,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2800,DATA-101,Fall 2026,Section B,100.0,100.0,100.0,0.0,91.4,92.2,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2801,DATA-101,Fall 2026,Section A,55.3,60.0,50.0,50.0,15.0,45.0,2,declining,20,10,1,8,4,2,1,2026-09-01T04:26:00.647836+00:00
STU-2801,MATH-150,Fall 2026,Section C,65.0,20.0,0.0,0.0,0.0,43.4,4,declining,20,12,0,6,4,0,0,2026-09-01T04:26:00.647836+00:00
STU-2802,MATH-150,Spring 2026,Section A,94.4,94.4,75.0,33.3,54.8,56.8,1,stable,20,17,2,1,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-2802,STAT-301,Spring 2026,Section C,73.7,73.7,100.0,25.0,67.8,54.6,0,stable,20,14,1,5,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2803,DATA-101,Spring 2026,Section B,70.6,70.6,75.0,0.0,49.4,49.2,1,stable,20,12,3,5,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-2803,CS-204,Fall 2026,Section C,65.0,60.0,100.0,25.0,65.6,55.4,0,stable,20,13,0,7,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2804,CS-204,Spring 2026,Section B,95.0,95.0,100.0,0.0,89.6,80.8,0,stable,20,18,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2804,MATH-150,Spring 2026,Section C,92.5,92.5,100.0,0.0,86.4,84.9,0,stable,20,17,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2805,MATH-150,Fall 2026,Section C,90.0,80.0,100.0,0.0,83.2,84.8,0,stable,20,16,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2805,STAT-301,Fall 2026,Section C,95.0,90.0,75.0,0.0,62.4,82.4,1,stable,20,18,0,0,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-2806,CS-204,Fall 2026,Section A,100.0,100.0,75.0,0.0,62.7,81.8,1,stable,20,20,0,0,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-2806,MATH-150,Fall 2026,Section C,100.0,100.0,100.0,0.0,81.3,86.8,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2807,MATH-150,Fall 2026,Section A,78.9,80.0,75.0,0.0,44.6,65.2,1,stable,20,15,1,4,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-2807,CS-204,Fall 2026,Section B,84.2,80.0,100.0,25.0,54.6,54.4,0,stable,20,16,1,3,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2808,STAT-301,Fall 2026,Section C,97.5,100.0,100.0,0.0,86.8,82.8,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2808,CS-204,Fall 2026,Section B,97.5,100.0,100.0,0.0,85.4,83.9,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2809,STAT-301,Spring 2026,Section B,100.0,100.0,75.0,33.3,67.3,73.7,1,stable,20,20,0,0,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-2809,MATH-150,Spring 2026,Section B,100.0,100.0,100.0,25.0,84.9,86.4,0,stable,20,20,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2810,STAT-301,Spring 2026,Section A,100.0,100.0,100.0,25.0,86.4,83.0,0,stable,20,20,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2810,DATA-101,Fall 2026,Section A,97.5,100.0,100.0,0.0,85.3,93.2,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2811,STAT-301,Spring 2026,Section B,72.2,72.2,100.0,25.0,42.5,39.2,0,stable,20,13,2,5,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2811,MATH-150,Fall 2026,Section B,63.2,25.0,50.0,50.0,19.1,40.0,2,declining,20,11,1,6,4,2,1,2026-09-01T04:26:00.647836+00:00
STU-2812,CS-204,Fall 2026,Section A,100.0,100.0,100.0,0.0,91.2,90.6,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2812,DATA-101,Fall 2026,Section B,100.0,100.0,100.0,0.0,94.2,95.4,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2813,CS-204,Spring 2026,Section B,97.5,97.5,100.0,25.0,81.8,88.2,0,stable,20,19,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2813,STAT-301,Fall 2026,Section B,95.0,100.0,100.0,0.0,86.6,79.0,0,stable,20,18,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2814,STAT-301,Spring 2026,Section B,97.5,97.5,100.0,0.0,84.4,78.1,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2814,CS-204,Spring 2026,Section C,95.0,95.0,100.0,0.0,85.4,90.3,0,stable,20,18,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2815,STAT-301,Fall 2026,Section C,63.2,20.0,75.0,100.0,31.8,61.9,1,declining,20,12,1,7,4,3,3,2026-09-01T04:26:00.647836+00:00
STU-2815,MATH-150,Spring 2026,Section B,73.7,73.7,75.0,0.0,40.9,41.4,1,stable,20,13,1,4,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-2816,DATA-101,Fall 2026,Section B,100.0,100.0,100.0,0.0,96.8,90.4,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2816,MATH-150,Fall 2026,Section B,100.0,100.0,100.0,0.0,93.0,94.0,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2817,CS-204,Spring 2026,Section C,86.8,86.8,75.0,33.3,27.1,41.6,1,stable,20,16,1,2,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-2817,MATH-150,Spring 2026,Section A,70.0,70.0,0.0,0.0,0.0,58.3,4,declining,20,13,0,5,4,0,0,2026-09-01T04:26:00.647836+00:00
STU-2818,CS-204,Fall 2026,Section A,82.5,40.0,100.0,25.0,80.6,77.6,0,declining,20,16,0,3,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2818,STAT-301,Fall 2026,Section B,90.0,60.0,100.0,25.0,70.8,69.4,0,declining,20,18,0,2,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2819,CS-204,Fall 2026,Section C,100.0,100.0,100.0,0.0,78.8,82.0,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2819,DATA-101,Spring 2026,Section A,97.5,97.5,100.0,0.0,87.4,84.6,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2820,CS-204,Spring 2026,Section A,97.5,97.5,100.0,0.0,92.6,88.8,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2820,STAT-301,Spring 2026,Section B,100.0,100.0,100.0,0.0,84.7,82.2,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2820,MATH-150,Fall 2026,Section C,92.5,80.0,100.0,0.0,82.1,72.6,0,declining,20,17,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2821,STAT-301,Spring 2026,Section C,87.5,87.5,75.0,0.0,56.0,87.4,1,stable,20,17,0,2,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-2821,MATH-150,Spring 2026,Section A,94.7,94.7,75.0,33.3,47.9,85.6,1,stable,20,18,1,1,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-2822,STAT-301,Spring 2026,Section A,57.9,57.9,75.0,66.7,32.6,39.4,1,stable,20,11,1,8,4,3,2,2026-09-01T04:26:00.647836+00:00
STU-2822,DATA-101,Spring 2026,Section A,55.3,55.3,75.0,0.0,32.1,41.2,1,stable,20,10,1,8,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-2823,DATA-101,Spring 2026,Section B,70.0,70.0,100.0,0.0,64.2,68.3,0,stable,20,14,0,6,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2823,STAT-301,Spring 2026,Section C,65.0,65.0,100.0,25.0,58.0,74.2,0,stable,20,12,0,6,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2824,MATH-150,Fall 2026,Section B,70.0,100.0,100.0,0.0,65.6,68.0,0,improving,20,13,0,5,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2824,DATA-101,Fall 2026,Section C,62.5,100.0,100.0,0.0,55.3,51.0,0,improving,20,12,0,7,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2825,DATA-101,Fall 2026,Section B,92.5,100.0,75.0,0.0,47.0,78.0,1,stable,20,18,0,1,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-2825,CS-204,Spring 2026,Section B,90.0,90.0,50.0,50.0,28.1,72.8,2,declining,20,18,0,2,4,2,1,2026-09-01T04:26:00.647836+00:00
STU-2825,STAT-301,Spring 2026,Section B,95.0,95.0,75.0,0.0,55.7,59.4,1,stable,20,19,0,1,4,3,0,2026-09-01T04:26:00.647836+00:00
STU-2826,CS-204,Fall 2026,Section B,97.5,100.0,100.0,0.0,93.2,89.4,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2826,MATH-150,Fall 2026,Section B,100.0,100.0,100.0,0.0,82.6,85.5,0,stable,20,20,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
STU-2827,STAT-301,Spring 2026,Section A,97.2,97.2,75.0,33.3,53.5,62.6,1,stable,20,17,2,0,4,3,1,2026-09-01T04:26:00.647836+00:00
STU-2827,DATA-101,Spring 2026,Section C,89.5,89.5,50.0,0.0,36.6,73.2,2,declining,20,16,1,1,4,2,0,2026-09-01T04:26:00.647836+00:00
STU-2828,MATH-150,Spring 2026,Section B,95.0,95.0,0.0,0.0,0.0,58.0,4,declining,20,19,0,1,4,0,0,2026-09-01T04:26:00.647836+00:00
STU-2828,DATA-101,Fall 2026,Section A,100.0,100.0,100.0,25.0,64.9,62.3,0,stable,20,20,0,0,4,4,1,2026-09-01T04:26:00.647836+00:00
STU-2829,CS-204,Fall 2026,Section A,97.5,100.0,100.0,0.0,85.2,87.3,0,stable,20,19,0,0,4,4,0,2026-09-01T04:26:00.647836+00:00
