student_id,course_id,term,section
STU-2872,MATH-150,Fall 2026,Section B
STU-2872,DATA-101,Spring 2026,Section C
STU-2873,MATH-150,Fall 2026,Section C
STU-2873,DATA-101,Spring 2026,Section A
STU-2874,MATH-150,Fall 2026,Section B
STU-2874,STAT-301,Spring 2026,Section B
STU-2875,DATA-101,Fall 2026,Section A
STU-2875,STAT-301,Spring 2026,Section C
STU-2876,MATH-150,Spring 2026,Section A
STU-2876,CS-204,Fall 2026,Section B
STU-2876,STAT-301,Spring 2026,Section A
STU-2877,DATA-101,Spring 2026,Section A
STU-2877,CS-204,Fall 2026,Section C
STU-2878,DATA-101,Spring 2026,Section B
STU-2878,MATH-150,Fall 2026,Section A
STU-2879,CS-204,Fall 2026,Section C
STU-2879,STAT-301,Spring 2026,Section A
STU-2880,MATH-150,Fall 2026,Section C
STU-2880,CS-204,Fall 2026,Section A
STU-2880,STAT-301,Spring 2026,Section B
STU-2881,MATH-150,Spring 2026,Section A
STU-2881,DATA-101,Fall 2026,Section C
STU-2882,DATA-101,Fall 2026,Section B
STU-2882,STAT-301,Fall 2026,Section C
STU-2883,MATH-150,Fall 2026,Section B
STU-2883,DATA-101,Fall 2026,Section B
STU-2883,STAT-301,Spring 2026,Section A
STU-2884,STAT-301,Fall 2026,Section A
STU-2884,DATA-101,Fall 2026,Section C
STU-2885,STAT-301,Spring 2026,Section A
STU-2885,CS-204,Fall 2026,Section B
STU-2886,DATA-101,Fall 2026,Section C
STU-2886,MATH-150,Spring 2026,Section C
STU-2887,STAT-301,Fall 2026,Section B
STU-2887,DATA-101,Spring 2026,Section A
STU-2887,MATH-150,Fall 2026,Section A
STU-2888,MATH-150,Fall 2026,Section C
STU-2888,STAT-301,Fall 2026,Section A
STU-2888,CS-204,Spring 2026,Section C
STU-2889,DATA-101,Spring 2026,Section A
STU-2889,STAT-301,Spring 2026,Section B
STU-2890,MATH-150,Fall 2026,Section B
STU-2890,DATA-101,Fall 2026,Section B
STU-2890,STAT-301,Spring 2026,Section A
STU-2891,STAT-301,Spring 2026,Section C
STU-2891,DATA-101,Fall 2026,Section A
STU-2892,DATA-101,Fall 2026,Section A
STU-2892,MATH-150,Fall 2026,Section B
STU-2893,MATH-150,Spring 2026,Section A
STU-2893,DATA-101,Fall 2026,Section B
STU-2894,CS-204,Spring 2026,Section B
STU-2894,STAT-301,Fall 2026,Section A
STU-2895,DATA-101,Spring 2026,Section A
STU-2895,MATH-150,Spring 2026,Section B
STU-2896,CS-204,Fall 2026,Section B
STU-2896,DATA-101,Fall 2026,Section A
STU-2896,MATH-150,Spring 2026,Section B
STU-2897,STAT-301,Fall 2026,Section A
STU-2897,DATA-101,Spring 2026,Section A
STU-2898,STAT-301,Fall 2026,Section A
STU-2898,MATH-150,Spring 2026,Section A
STU-2899,MATH-150,Fall 2026,Section C
STU-2899,DATA-101,Spring 2026,Section A
STU-2899,STAT-301,Fall 2026,Section A
STU-2900,CS-204,Spring 2026,Section C
STU-2900,STAT-301,Fall 2026,Section C
STU-2901,MATH-150,Spring 2026,Section A
STU-2901,DATA-101,Fall 2026,Section A
STU-2901,CS-204,Fall 2026,Section B
STU-2902,STAT-301,Spring 2026,Section A
STU-2902,MATH-150,Spring 2026,Section A
STU-2903,CS-204,Spring 2026,Section A
STU-2903,STAT-301,Spring 2026,Section B
STU-2903,DATA-101,Spring 2026,Section A
STU-2904,DATA-101,Fall 2026,Section B
STU-2904,MATH-150,Spring 2026,Section A
STU-2905,STAT-301,Fall 2026,Section C
STU-2905,DATA-101,Spring 2026,Section A
STU-2906,STAT-301,Fall 2026,Section C
STU-2906,DATA-101,Spring 2026,Section A
STU-2907,DATA-101,Spring 2026,Section B
STU-2907,STAT-301,Spring 2026,Section B
STU-2908,MATH-150,Fall 2026,Section A
STU-2908,STAT-301,Fall 2026,Section B
STU-2909,STAT-301,Fall 2026,Section A
STU-2909,CS-204,Spring 2026,Section B
STU-2909,DATA-101,Fall 2026,Section C
STU-2910,STAT-301,Fall 2026,Section C
STU-2910,MATH-150,Fall 2026,Section B
STU-2911,STAT-301,Spring 2026,Section A
STU-2911,MATH-150,Spring 2026,Section A
STU-2912,DATA-101,Fall 2026,Section B
STU-2912,MATH-150,Fall 2026,Section A
STU-2913,MATH-150,Spring 2026,Section C
STU-2913,STAT-301,Spring 2026,Section B
STU-2914,MATH-150,Spring 2026,Section A
STU-2914,STAT-301,Fall 2026,Section B
STU-2915,DATA-101,Spring 2026,Section B
STU-2915,MATH-150,Spring 2026,Section B
STU-2916,CS-204,Fall 2026,Section C
STU-2916,MATH-150,Fall 2026,Section C
STU-2917,MATH-150,Fall 2026,Section A
STU-2917,CS-204,Spring 2026,Section B
STU-2918,DATA-101,Fall 2026,Section B
STU-2918,CS-204,Fall 2026,Section A
STU-2919,CS-204,Spring 2026,Section C
STU-2919,MATH-150,Spring 2026,Section B
STU-2920,DATA-101,Fall 2026,Section A
STU-2920,STAT-301,Fall 2026,Section C
STU-2921,MATH-150,Spring 2026,Section A
STU-2921,CS-204,Fall 2026,Section C
STU-2921,STAT-301,Fall 2026,Section A
STU-2922,CS-204,Spring 2026,Section C
STU-2922,DATA-101,Fall 2026,Section A
STU-2923,STAT-301,Fall 2026,Section A
STU-2923,DATA-101,Fall 2026,Section A
STU-2924,DATA-101,Spring 2026,Section A
STU-2924,STAT-301,Spring 2026,Section C
STU-2925,MATH-150,Fall 2026,Section C
STU-2925,CS-204,Fall 2026,Section A
STU-2925,DATA-101,Fall 2026,Section A
STU-2926,DATA-101,Fall 2026,Section A
STU-2926,CS-204,Fall 2026,Section B
STU-2927,CS-204,Spring 2026,Section A
STU-2927,DATA-101,Spring 2026,Section C
STU-2927,STAT-301,Spring 2026,Section C
STU-2928,DATA-101,Spring 2026,Section B
STU-2928,CS-204,Fall 2026,Section C
STU-2928,MATH-150,Spring 2026,Section B
STU-2929,MATH-150,Fall 2026,Section A
STU-2929,DATA-101,Fall 2026,Section C
STU-2930,STAT-301,Fall 2026,Section B
STU-2930,MATH-150,Fall 2026,Section A
STU-2930,DATA-101,Fall 2026,Section B
STU-2931,DATA-101,Fall 2026,Section B
STU-2931,STAT-301,Fall 2026,Section C
STU-2932,STAT-301,Spring 2026,Section C
STU-2932,MATH-150,Fall 2026,Section C
STU-2932,CS-204,Spring 2026,Section A
STU-2933,CS-204,Spring 2026,Section C
STU-2933,STAT-301,Fall 2026,Section A
STU-2934,CS-204,Fall 2026,Section B
STU-2934,MATH-150,Spring 2026,Section B
STU-2935,MATH-150,Spring 2026,Section C
STU-2935,CS-204,Spring 2026,Section B
STU-2936,STAT-301,Spring 2026,Section A
STU-2936,CS-204,Fall 2026,Section A
STU-2936,MATH-150,Fall 2026,Section C
STU-2937,STAT-301,Fall 2026,Section A
STU-2937,MATH-150,Fall 2026,Section C
STU-2938,CS-204,Spring 2026,Section C
STU-2938,DATA-101,Spring 2026,Section A
STU-2938,STAT-301,Fall 2026,Section B
STU-2939,DATA-101,Spring 2026,Section C
STU-2939,STAT-301,Fall 2026,Section B
STU-2940,STAT-301,Spring 2026,Section A
STU-2940,DATA-101,Spring 2026,Section C
STU-2941,MATH-150,Fall 2026,Section A
STU-2941,CS-204,Spring 2026,Section B
STU-2942,DATA-101,Fall 2026,Section A
STU-2942,CS-204,Fall 2026,Section C
STU-2943,STAT-301,Fall 2026,Section C
STU-2943,DATA-101,Spring 2026,Section A
STU-2944,CS-204,Spring 2026,Section C
STU-2944,STAT-301,Fall 2026,Section B
STU-2944,MATH-150,Spring 2026,Section A
STU-2945,DATA-101,Fall 2026,Section A
STU-2945,CS-204,Fall 2026,Section B
STU-2946,MATH-150,Fall 2026,Section A
STU-2946,DATA-101,Fall 2026,Section C
STU-2947,CS-204,Fall 2026,Section A
STU-2947,MATH-150,Fall 2026,Section C
STU-2948,CS-204,Spring 2026,Section A
STU-2948,DATA-101,Spring 2026,Section A
STU-2948,STAT-301,Fall 2026,Section A
STU-2949,STAT-301,Fall 2026,Section B
STU-2949,MATH-150,Spring 2026,Section B
STU-2949,CS-204,Spring 2026,Section A
STU-2950,STAT-301,Fall 2026,Section B
STU-2950,CS-204,Fall 2026,Section A
STU-2950,MATH-150,Spring 2026,Section B
STU-2951,STAT-301,Fall 2026,Section A
STU-2951,CS-204,Fall 2026,Section B
STU-2952,DATA-101,Spring 2026,Section C
STU-2952,CS-204,Fall 2026,Section C
STU-2953,MATH-150,Spring 2026,Section A
STU-2953,DATA-101,Spring 2026,Section C
STU-2954,DATA-101,Spring 2026,Section C
STU-2954,CS-204,Fall 2026,Section A
STU-2955,DATA-101,Fall 2026,Section B
STU-2955,STAT-301,Fall 2026,Section B
STU-2956,DATA-101,Spring 2026,Section B
STU-2956,STAT-301,Spring 2026,Section B
STU-2957,MATH-150,Spring 2026,Section A
STU-2957,DATA-101,Spring 2026,Section B
STU-2957,STAT-301,Spring 2026,Section C
STU-2958,STAT-301,Spring 2026,Section A
STU-2958,CS-204,Fall 2026,Section C
STU-2959,CS-204,Fall 2026,Section A
STU-2959,MATH-150,Spring 2026,Section A
STU-2960,STAT-301,Spring 2026,Section A
STU-2960,MATH-150,Fall 2026,Section A
STU-2960,CS-204,Spring 2026,Section B
STU-2961,STAT-301,Spring 2026,Section C
STU-2961,DATA-101,Spring 2026,Section C
STU-2962,CS-204,Fall 2026,Section A
STU-2962,DATA-101,Spring 2026,Section C
STU-2963,STAT-301,Spring 2026,Section A
STU-2963,MATH-150,Spring 2026,Section B
STU-2964,CS-204,Spring 2026,Section B
STU-2964,DATA-101,Fall 2026,Section A
STU-2964,MATH-150,Fall 2026,Section C
STU-2965,MATH-150,Fall 2026,Section B
STU-2965,DATA-101,Fall 2026,Section A
STU-2965,STAT-301,Spring 2026,Section A
STU-2966,CS-204,Spring 2026,Section C
STU-2966,MATH-150,Fall 2026,Section C
STU-2967,STAT-301,Spring 2026,Section C
STU-2967,MATH-150,Fall 2026,Section B
STU-2968,STAT-301,Spring 2026,Section A
STU-2968,DATA-101,Fall 2026,Section A
STU-2969,DATA-101,Spring 2026,Section B
STU-2969,MATH-150,Fall 2026,Section C
STU-2970,STAT-301,Fall 2026,Section A
STU-2970,DATA-101,Fall 2026,Section C
STU-2970,MATH-150,Spring 2026,Section A
STU-2971,MATH-150,Fall 2026,Section B
STU-2971,DATA-101,Fall 2026,Section A
STU-2972,MATH-150,Fall 2026,Section A
STU-2972,DATA-101,Fall 2026,Section C
STU-2972,STAT-301,Fall 2026,Section A
STU-2973,MATH-150,Fall 2026,Section A
STU-2973,STAT-301,Spring 2026,Section A
STU-2973,DATA-101,Fall 2026,Section A
STU-2974,MATH-150,Fall 2026,Section A
STU-2974,DATA-101,Spring 2026,Section C
STU-2975,MATH-150,Spring 2026,Section A
STU-2975,STAT-301,Fall 2026,Section C
STU-2976,CS-204,Fall 2026,Section C
STU-2976,MATH-150,Spring 2026,Section A
STU-2977,STAT-301,Spring 2026,Section B
STU-2977,MATH-150,Fall 2026,Section C
STU-2977,CS-204,Fall 2026,Section A
STU-2978,MATH-150,Fall 2026,Section B
STU-2978,CS-204,Fall 2026,Section C
STU-2979,DATA-101,Fall 2026,Section C
STU-2979,CS-204,Spring 2026,Section C
STU-2980,DATA-101,Spring 2026,Section C
STU-2980,CS-204,Fall 2026,Section C
STU-2980,MATH-150,Fall 2026,Section B
STU-2981,MATH-150,Spring 2026,Section A
STU-2981,DATA-101,Fall 2026,Section C
STU-2982,CS-204,Fall 2026,Section C
STU-2982,DATA-101,Spring 2026,Section B
STU-2983,MATH-150,Fall 2026,Section B
STU-2983,DATA-101,Spring 2026,Section A
STU-2984,MATH-150,Fall 2026,Section A
STU-2984,CS-204,Fall 2026,Section B
STU-2985,DATA-101,Spring 2026,Section B
STU-2985,STAT-301,Fall 2026,Section A
STU-2985,CS-204,Fall 2026,Section C
STU-2986,STAT-301,Fall 2026,Section A
STU-2986,DATA-101,Spring 2026,Section A
STU-2987,DATA-101,Fall 2026,Section B
STU-2987,CS-204,Spring 2026,Section C
STU-2988,MATH-150,Spring 2026,Section C
STU-2988,CS-204,Spring 2026,Section A
STU-2989,MATH-150,Spring 2026,Section A
STU-2989,STAT-301,Spring 2026,Section C
STU-2990,DATA-101,Fall 2026,Section A
STU-2990,MATH-150,Spring 2026,Section A
STU-2990,CS-204,Fall 2026,Section B
STU-2991,CS-204,Fall 2026,Section A
STU-2991,MATH-150,Spring 2026,Section A
STU-2992,CS-204,Fall 2026,Section C
STU-2992,MATH-150,Spring 2026,Section A
STU-2993,CS-204,Fall 2026,Section C
STU-2993,STAT-301,Fall 2026,Section C
STU-2994,STAT-301,Spring 2026,Section C
STU-2994,MATH-150,Fall 2026,Section A
STU-2995,DATA-101,Fall 2026,Section C
STU-2995,CS-204,Spring 2026,Section C
STU-2996,DATA-101,Fall 2026,Section A
STU-2996,CS-204,Fall 2026,Section A
STU-2997,DATA-101,Spring 2026,Section C
STU-2997,CS-204,Spring 2026,Section C
STU-2998,MATH-150,Spring 2026,Section C
STU-2998,STAT-301,Fall 2026,Section A
STU-2998,CS-204,Spring 2026,Section A
STU-2999,DATA-101,Fall 2026,Section B
STU-2999,MATH-150,Fall 2026,Section A
STU-3000,MATH-150,Spring 2026,Section A
STU-3000,CS-204,Spring 2026,Section C
STU-3001,MATH-150,Spring 2026,Section A
STU-3001,DATA-101,Spring 2026,Section B
STU-3001,CS-204,Fall 2026,Section A
STU-3002,DATA-101,Spring 2026,Section A
STU-3002,CS-204,Fall 2026,Section A
STU-3002,STAT-301,Spring 2026,Section C
STU-3003,DATA-101,Spring 2026,Section B
STU-3003,CS-204,Fall 2026,Section B
STU-3004,DATA-101,Fall 2026,Section A
STU-3004,STAT-301,Spring 2026,Section A
STU-3004,CS-204,Fall 2026,Section B
STU-3005,MATH-150,Spring 2026,Section B
STU-3005,STAT-301,Spring 2026,Section B
STU-3006,CS-204,Spring 2026,Section A
STU-3006,DATA-101,Spring 2026,Section A
STU-3007,MATH-150,Fall 2026,Section C
STU-3007,DATA-101,Spring 2026,Section A
STU-3008,MATH-150,Spring 2026,Section C
STU-3008,CS-204,Fall 2026,Section B
STU-3009,DATA-101,Spring 2026,Section B
STU-3009,MATH-150,Spring 2026,Section A
STU-3009,STAT-301,Fall 2026,Section A
STU-3010,STAT-301,Spring 2026,Section C
STU-3010,DATA-101,Spring 2026,Section C
STU-3011,CS-204,Fall 2026,Section A
STU-3011,MATH-150,Fall 2026,Section B
STU-3012,MATH-150,Spring 2026,Section A
STU-3012,STAT-301,Spring 2026,Section A
STU-3013,STAT-301,Spring 2026,Section B
STU-3013,DATA-101,Spring 2026,Section A
STU-3013,CS-204,Fall 2026,Section B
STU-3014,MATH-150,Fall 2026,Section B
STU-3014,STAT-301,Fall 2026,Section C
STU-3014,DATA-101,Fall 2026,Section B
STU-3015,MATH-150,Spring 2026,Section C
STU-3015,CS-204,Fall 2026,Section B
STU-3016,CS-204,Spring 2026,Section C
STU-3016,DATA-101,Fall 2026,Section B
STU-3016,MATH-150,Fall 2026,Section B
STU-3017,MATH-150,Fall 2026,Section A
STU-3017,STAT-301,Spring 2026,Section B
STU-3017,DATA-101,Fall 2026,Section B
STU-3018,STAT-301,Fall 2026,Section B
STU-3018,DATA-101,Fall 2026,Section C
STU-3019,DATA-101,Spring 2026,Section B
STU-3019,CS-204,Spring 2026,Section A
STU-3020,CS-204,Spring 2026,Section B
STU-3020,STAT-301,Spring 2026,Section A
STU-3021,MATH-150,Spring 2026,Section C
STU-3021,STAT-301,Spring 2026,Section B
STU-3021,CS-204,Spring 2026,Section A
STU-3022,DATA-101,Fall 2026,Section A
STU-3022,STAT-301,Spring 2026,Section A
STU-3023,MATH-150,Spring 2026,Section C
STU-3023,DATA-101,Fall 2026,Section B
STU-3024,CS-204,Fall 2026,Section A
STU-3024,DATA-101,Fall 2026,Section B
STU-3024,STAT-301,Fall 2026,Section A
STU-3025,MATH-150,Spring 2026,Section B
STU-3025,CS-204,Fall 2026,Section B
STU-3026,MATH-150,Fall 2026,Section B
STU-3026,DATA-101,Fall 2026,Section C
STU-3027,STAT-301,Spring 2026,Section C
STU-3027,DATA-101,Spring 2026,Section C
STU-3027,CS-204,Fall 2026,Section A
STU-3028,CS-204,Spring 2026,Section C
STU-3028,DATA-101,Fall 2026,Section A
STU-3029,CS-204,Fall 2026,Section C
STU-3029,DATA-101,Spring 2026,Section C
STU-3029,STAT-301,Fall 2026,Section A
STU-3030,CS-204,Spring 2026,Section B
STU-3030,STAT-301,Spring 2026,Section A
STU-3031,MATH-150,Fall 2026,Section A
STU-3031,STAT-301,Spring 2026,Section B
STU-3032,CS-204,Spring 2026,Section A
STU-3032,DATA-101,Spring 2026,Section A
STU-3033,DATA-101,Spring 2026,Section C
STU-3033,MATH-150,Fall 2026,Section A
STU-3034,MATH-150,Fall 2026,Section B
STU-3034,CS-204,Spring 2026,Section B
STU-3035,CS-204,Fall 2026,Section C
STU-3035,DATA-101,Spring 2026,Section B
STU-3035,MATH-150,Spring 2026,Section A
STU-3036,DATA-101,Fall 2026,Section C
STU-3036,STAT-301,Spring 2026,Section B
STU-3036,MATH-150,Spring 2026,Section A
STU-3037,STAT-301,Spring 2026,Section A
STU-3037,MATH-150,Fall 2026,Section C
STU-3038,CS-204,Fall 2026,Section B
STU-3038,DATA-101,Fall 2026,Section C
STU-3038,MATH-150,Fall 2026,Section A
STU-3039,DATA-101,Spring 2026,Section C
STU-3039,CS-204,Fall 2026,Section B
STU-3039,MATH-150,Spring 2026,Section A
STU-3040,MATH-150,Spring 2026,Section B
STU-3040,STAT-301,Spring 2026,Section C
STU-3041,CS-204,Fall 2026,Section C
STU-3041,MATH-150,Spring 2026,Section B
STU-3042,MATH-150,Spring 2026,Section A
STU-3042,CS-204,Spring 2026,Section C
STU-3043,MATH-150,Fall 2026,Section B
STU-3043,CS-204,Spring 2026,Section B
STU-3044,DATA-101,Fall 2026,Section C
STU-3044,MATH-150,Fall 2026,Section C
STU-3045,DATA-101,Fall 2026,Section A
STU-3045,STAT-301,Fall 2026,Section A
STU-3045,MATH-150,Spring 2026,Section B
STU-3046,DATA-101,Spring 2026,Section C
STU-3046,CS-204,Fall 2026,Section C
STU-3047,CS-204,Spring 2026,Section A
STU-3047,DATA-101,Fall 2026,Section A
STU-3048,DATA-101,Fall 2026,Section B
STU-3048,MATH-150,Fall 2026,Section A
STU-3049,STAT-301,Spring 2026,Section B
STU-3049,MATH-150,Fall 2026,Section A
STU-3050,CS-204,Spring 2026,Section C
STU-3050,MATH-150,Fall 2026,Section A
STU-3050,STAT-301,Spring 2026,Section C
STU-3051,STAT-301,Fall 2026,Section A
STU-3051,MATH-150,Fall 2026,Section A
STU-3051,DATA-101,Spring 2026,Section A
STU-3052,CS-204,Spring 2026,Section A
STU-3052,STAT-301,Fall 2026,Section C
STU-3053,STAT-301,Fall 2026,Section A
STU-3053,MATH-150,Fall 2026,Section B
STU-3054,DATA-101,Fall 2026,Section B
STU-3054,MATH-150,Spring 2026,Section C
STU-3055,STAT-301,Fall 2026,Section A
STU-3055,MATH-150,Fall 2026,Section A
STU-3056,MATH-150,Fall 2026,Section A
STU-3056,CS-204,Spring 2026,Section B
STU-3057,STAT-301,Fall 2026,Section A
STU-3057,CS-204,Fall 2026,Section B
STU-3058,STAT-301,Fall 2026,Section C
STU-3058,MATH-150,Fall 2026,Section B
STU-3059,DATA-101,Fall 2026,Section A
STU-3059,STAT-301,Spring 2026,Section B
STU-3060,CS-204,Spring 2026,Section B
STU-3060,DATA-101,Fall 2026,Section C
STU-3061,CS-204,Spring 2026,Section B
STU-3061,MATH-150,Spring 2026,Section A
STU-3062,MATH-150,Fall 2026,Section A
STU-3062,CS-204,Fall 2026,Section C
STU-3062,STAT-301,Spring 2026,Section A
STU-3063,CS-204,Fall 2026,Section C
STU-3063,DATA-101,Fall 2026,Section C
STU-3064,STAT-301,Spring 2026,Section A
STU-3064,CS-204,Fall 2026,Section A
STU-3064,DATA-101,Fall 2026,Section A
STU-3065,CS-204,Spring 2026,Section A
STU-3065,MATH-150,Spring 2026,Section A
STU-3066,CS-204,Fall 2026,Section A
STU-3066,STAT-301,Fall 2026,Section B
STU-3067,DATA-101,Spring 2026,Section B
STU-3067,STAT-301,Spring 2026,Section C
STU-3068,STAT-301,Fall 2026,Section B
STU-3068,CS-204,Spring 2026,Section A
STU-3069,DATA-101,Fall 2026,Section C
STU-3069,STAT-301,Spring 2026,Section C
STU-3070,STAT-301,Fall 2026,Section C
STU-3070,MATH-150,Fall 2026,Section B
STU-3070,DATA-101,Spring 2026,Section B
STU-3071,MATH-150,Spring 2026,Section C
STU-3071,CS-204,Fall 2026,Section A
STU-3072,CS-204,Spring 2026,Section B
STU-3072,STAT-301,Fall 2026,Section B
STU-3073,DATA-101,Spring 2026,Section C
STU-3073,MATH-150,Spring 2026,Section B
STU-3073,CS-204,Spring 2026,Section A
STU-3074,STAT-301,Fall 2026,Section C
STU-3074,MATH-150,Fall 2026,Section B
STU-3074,CS-204,Spring 2026,Section C
STU-3075,CS-204,Fall 2026,Section A
STU-3075,MATH-150,Spring 2026,Section B
STU-3076,CS-204,Fall 2026,Section B
STU-3076,STAT-301,Spring 2026,Section A
STU-3077,STAT-301,Fall 2026,Section C
STU-3077,MATH-150,Spring 2026,Section A
STU-3077,CS-204,Fall 2026,Section A
STU-3078,STAT-301,Fall 2026,Section C
STU-3078,DATA-101,Fall 2026,Section B
STU-3079,MATH-150,Spring 2026,Section A
STU-3079,DATA-101,Spring 2026,Section A
STU-3079,CS-204,Spring 2026,Section A
STU-3080,DATA-101,Fall 2026,Section A
STU-3080,MATH-150,Spring 2026,Section A
STU-3080,STAT-301,Spring 2026,Section C
STU-3081,CS-204,Fall 2026,Section C
STU-3081,STAT-301,Spring 2026,Section B
STU-3081,DATA-101,Fall 2026,Section C
STU-3082,DATA-101,Spring 2026,Section B
STU-3082,MATH-150,Fall 2026,Section B
STU-3083,DATA-101,Spring 2026,Section B
STU-3083,STAT-301,Fall 2026,Section A
STU-3084,MATH-150,Fall 2026,Section A
STU-3084,CS-204,Fall 2026,Section C
STU-3085,DATA-101,Fall 2026,Section C
STU-3085,STAT-301,Fall 2026,Section A
STU-3086,CS-204,Fall 2026,Section A
STU-3086,STAT-301,Fall 2026,Section B
STU-3087,DATA-101,Fall 2026,Section B
STU-3087,MATH-150,Fall 2026,Section C
STU-3088,MATH-150,Fall 2026,Section B
STU-3088,DATA-101,Spring 2026,Section C
STU-3089,STAT-301,Spring 2026,Section B
STU-3089,CS-204,Fall 2026,Section C
STU-3090,MATH-150,Spring 2026,Section A
STU-3090,DATA-101,Spring 2026,Section B
STU-3090,CS-204,Fall 2026,Section C
STU-3091,STAT-301,Spring 2026,Section A
STU-3091,DATA-101,Spring 2026,Section A
STU-3091,MATH-150,Fall 2026,Section B
STU-3092,DATA-101,Spring 2026,Section C
STU-3092,CS-204,Fall 2026,Section A
STU-3093,DATA-101,Spring 2026,Section A
STU-3093,MATH-150,Fall 2026,Section C
STU-3093,STAT-301,Spring 2026,Section B
STU-3094,DATA-101,Fall 2026,Section A
STU-3094,CS-204,Fall 2026,Section B
STU-3094,STAT-301,Spring 2026,Section B
STU-3095,DATA-101,Fall 2026,Section B
STU-3095,STAT-301,Fall 2026,Section B
STU-3096,MATH-150,Spring 2026,Section B
STU-3096,STAT-301,Spring 2026,Section A
STU-3097,CS-204,Spring 2026,Section A
STU-3097,MATH-150,Fall 2026,Section B
STU-3098,DATA-101,Spring 2026,Section B
STU-3098,CS-204,Fall 2026,Section C
STU-3099,MATH-150,Spring 2026,Section C
STU-3099,DATA-101,Fall 2026,Section A
STU-3099,STAT-301,Spring 2026,Section C
STU-3100,DATA-101,Spring 2026,Section C
STU-3100,MATH-150,Fall 2026,Section B
STU-3101,STAT-301,Fall 2026,Section B
STU-3101,CS-204,Fall 2026,Section A
STU-3102,STAT-301,Spring 2026,Section A
STU-3102,CS-204,Spring 2026,Section C
STU-3103,MATH-150,Fall 2026,Section A
STU-3103,STAT-301,Spring 2026,Section B
STU-3104,STAT-301,Spring 2026,Section A
STU-3104,MATH-150,Spring 2026,Section C
STU-3104,DATA-101,Fall 2026,Section B
STU-3105,MATH-150,Spring 2026,Section C
STU-3105,DATA-101,Spring 2026,Section A
STU-3105,STAT-301,Fall 2026,Section A
STU-3106,STAT-301,Spring 2026,Section B
STU-3106,DATA-101,Spring 2026,Section A
STU-3106,CS-204,Fall 2026,Section B
STU-3107,STAT-301,Fall 2026,Section A
STU-3107,DATA-101,Fall 2026,Section B
STU-3107,CS-204,Fall 2026,Section B
STU-3108,MATH-150,Spring 2026,Section C
STU-3108,DATA-101,Spring 2026,Section C
STU-3108,CS-204,Fall 2026,Section B
STU-3109,MATH-150,Spring 2026,Section B
STU-3109,STAT-301,Fall 2026,Section B
STU-3110,MATH-150,Spring 2026,Section A
STU-3110,STAT-301,Spring 2026,Section C
STU-3111,MATH-150,Spring 2026,Section B
STU-3111,CS-204,Fall 2026,Section C
STU-3112,CS-204,Fall 2026,Section B
STU-3112,MATH-150,Spring 2026,Section C
STU-3113,STAT-301,Fall 2026,Section A
